# time, u, cmd
4.070986541500000300e+01,-1.197009580209851265e-03,-2.241854788735508919e-03
4.074039753699999977e+01,-1.195008284412324429e-03,-2.164436737075448036e-03
4.077142144799999812e+01,-1.198510290123522282e-03,-2.086635911837220192e-03
4.080032743000000295e+01,-1.201010774821043015e-03,-2.013907302170991898e-03
4.083167549499999893e+01,-1.201010774821043015e-03,-1.958580687642097473e-03
4.086053471900000034e+01,-1.203510444611310959e-03,-1.926588942296802998e-03
4.089035655100000355e+01,-1.199510530568659306e-03,-1.882993965409696102e-03
4.092028370700000295e+01,-1.199510530568659306e-03,-1.818460063077509403e-03
4.094994093500000076e+01,-1.203510444611310959e-03,-1.765765715390443802e-03
4.098061662899999646e+01,-1.201010774821043015e-03,-1.731678261421620846e-03
4.101002616699999948e+01,-1.204010332003235817e-03,-1.699768123216927052e-03
4.104021817000000283e+01,-1.205509761348366737e-03,-1.653103041462600231e-03
4.107150767499999944e+01,-1.205509761348366737e-03,-1.575146568939089775e-03
4.110169809199999946e+01,-1.207508496008813381e-03,-1.471337047405540943e-03
4.113104653399999933e+01,-1.208507688716053963e-03,-1.367071527056396008e-03
4.116019752700000112e+01,-1.208008150570094585e-03,-1.278451178222894669e-03
4.119026645999999658e+01,-1.209506765007972717e-03,-1.195768709294497967e-03
4.122095096999999697e+01,-1.207508496008813381e-03,-1.107732881791889668e-03
4.125010334400000289e+01,-1.208507688716053963e-03,-1.018034061416983604e-03
4.128277788799999826e+01,-1.209007226862013340e-03,-9.298563818447291851e-04
4.131076618600000216e+01,-1.209007226862013340e-03,-8.460159297101199627e-04
4.134044786700000174e+01,-1.212003990076482296e-03,-7.652730564586818218e-04
4.137200233600000132e+01,-1.213002600707113743e-03,-6.837970577180385590e-04
4.140071481999999747e+01,-1.211005146615207195e-03,-6.038596620783209801e-04
4.143078426000000292e+01,-1.214001094922423363e-03,-5.295107839629054070e-04
4.146027859299999818e+01,-1.212503295391798019e-03,-4.605336871463805437e-04
4.149116915900000180e+01,-1.209506765007972717e-03,-3.925862256437540054e-04
4.152018181100000049e+01,-1.212003990076482296e-03,-3.253636532463133335e-04
4.155011531299999916e+01,-1.212003990076482296e-03,-2.626365167088806629e-04
4.158178483100000022e+01,-1.215997850522398949e-03,-2.006956638069823384e-04
4.161096209000000101e+01,-1.215997850522398949e-03,-1.302085147472098470e-04
4.164024006300000025e+01,-1.207508496008813381e-03,-5.238847734290175140e-05
4.167271141399999834e+01,-1.211504568345844746e-03,2.439144736854359508e-05
4.170186625200000208e+01,-1.215498661622405052e-03,9.543579653836786747e-05
4.173108535400000108e+01,-1.214500283822417259e-03,1.591549662407487631e-04
4.176050820500000071e+01,-1.216995995491743088e-03,2.222541661467403173e-04
4.179049517800000046e+01,-1.216995995491743088e-03,2.999251883011311293e-04
4.182026819299999687e+01,-1.221486134454607964e-03,3.887557541020214558e-04
4.185012314000000089e+01,-1.221486134454607964e-03,4.647317400667816401e-04
4.188187336299999686e+01,-1.218492980115115643e-03,4.899985506199300289e-04
4.191032394500000180e+01,-1.218492980115115643e-03,4.899149644188582897e-04
4.194054888499999834e+01,-1.213501906022429466e-03,5.522390711121261120e-04
4.197164018400000174e+01,-1.213501906022429466e-03,6.678564823232591152e-04
4.200077917299999797e+01,-1.217494951561093330e-03,7.833750569261610508e-04
4.203007907500000329e+01,-1.219490775838494301e-03,8.769237902015447617e-04
4.206025251399999831e+01,-1.219490775838494301e-03,9.464150643907487392e-04
4.209049186000000020e+01,-1.218991936184465885e-03,1.021218718960881233e-03
4.212054061599999955e+01,-1.214500283822417259e-03,1.109616481699049473e-03
4.215083454599999868e+01,-1.214001094922423363e-03,1.199849531985819340e-03
4.218075715700000217e+01,-1.214500283822417259e-03,1.288538682274520397e-03
4.221000734700000123e+01,-1.213501906022429466e-03,1.371088321320712566e-03
4.224057552000000015e+01,-1.213501906022429466e-03,1.445579342544078827e-03
4.227169033300000223e+01,-1.213501906022429466e-03,1.518982811830937862e-03
4.230075256700000352e+01,-1.216995995491743088e-03,1.597135444171726704e-03
4.233023982899999993e+01,-1.216995995491743088e-03,1.646364573389291763e-03
4.236010742900000281e+01,-1.214500283822417259e-03,1.649597776122391224e-03
4.239065261999999734e+01,-1.215997850522398949e-03,1.655444968491792679e-03
4.242068475599999999e+01,-1.215997850522398949e-03,1.697706175036728382e-03
4.245032804699999929e+01,-1.215997850522398949e-03,1.787228393368422985e-03
4.248140389099999936e+01,-1.212503295391798019e-03,1.904649776406586170e-03
4.251080769000000004e+01,-1.214999472722411156e-03,2.000981243327260017e-03
4.254030111299999817e+01,-1.214999472722411156e-03,2.062810119241476059e-03
4.257268109299999992e+01,-1.215997850522398949e-03,2.127629006281495094e-03
4.260214606499999945e+01,-1.215498661622405052e-03,2.222749171778559685e-03
4.263054851700000114e+01,-1.213501906022429466e-03,2.309225033968687057e-03
4.266039266899999660e+01,-1.215498661622405052e-03,2.355214674025774002e-03
4.269090692300000001e+01,-1.213501906022429466e-03,2.382688224315643311e-03
4.272024880699999727e+01,-1.213501906022429466e-03,2.422058489173650742e-03
4.275027338700000001e+01,-1.211504568345844746e-03,2.487064339220523834e-03
4.278103290399999992e+01,-1.165787340141832829e-03,2.557994797825813293e-03
4.281069360400000079e+01,-9.540058090351521969e-04,2.613608492538332939e-03
4.284088584500000252e+01,-8.419798687100410461e-04,2.664128085598349571e-03
4.287232205600000157e+01,-6.891346420161426067e-04,2.716723131015896797e-03
4.290099330200000338e+01,-5.837648059241473675e-04,2.763796132057905197e-03
4.293048825599999674e+01,-4.774997069034725428e-04,2.809535246342420578e-03
4.296050693400000142e+01,-4.806359647773206234e-04,2.856113016605377197e-03
4.299082067599999846e+01,-4.301547596696764231e-04,2.916645957157015800e-03
4.302041556500000041e+01,-4.301547596696764231e-04,2.984941471368074417e-03
4.305033068299999854e+01,-3.251512534916400909e-04,2.995486138388514519e-03
4.308079988299999741e+01,-1.129917945945635438e-04,2.958254655823111534e-03
4.310991274399999895e+01,4.843458737013861537e-05,2.943085040897130966e-03
4.314042252000000133e+01,2.555878018029034138e-04,2.947405911982059479e-03
4.317135929900000235e+01,3.067288780584931374e-04,2.938678255304694176e-03
4.320156677500000342e+01,3.067288780584931374e-04,2.918790560215711594e-03
4.323018365800000140e+01,4.114129988010972738e-04,2.900755964219570160e-03
4.326043180700000335e+01,6.212372099980711937e-04,2.880535786971449852e-03
4.329040715099999659e+01,7.798310252837836742e-04,2.850415883585810661e-03
4.332012329999999878e+01,7.798310252837836742e-04,2.806363161653280258e-03
4.335025367899999793e+01,9.939031442627310753e-04,2.745509147644042969e-03
4.338142454399999792e+01,1.252849353477358818e-03,2.685817191377282143e-03
4.341018811800000066e+01,1.306900987401604652e-03,2.647381741553544998e-03
4.344095348500000142e+01,1.308844191953539848e-03,2.612920245155692101e-03
4.347271221399999774e+01,1.303663942962884903e-03,2.568335039541125298e-03
4.350050926800000184e+01,1.408271025866270065e-03,2.522110939025878906e-03
4.353077769899999794e+01,1.411751145496964455e-03,2.475829562172293663e-03
4.356019147199999964e+01,1.411118195392191410e-03,2.426713705062866211e-03
4.359123648799999984e+01,1.410168944858014584e-03,2.385126426815986633e-03
4.362006805200000059e+01,1.410168944858014584e-03,2.350453520193696022e-03
4.365029576100000241e+01,1.408903626725077629e-03,2.302859909832477570e-03
4.368203667899999942e+01,1.409852644428610802e-03,2.244662959128618240e-03
4.371055364000000054e+01,1.410168944858014584e-03,2.191656269133090973e-03
4.374028892300000138e+01,1.406373805366456509e-03,2.144463127478957176e-03
4.377179626600000262e+01,1.407322357408702374e-03,2.098072553053498268e-03
4.380194097300000067e+01,1.410801778547465801e-03,2.051528077572584152e-03
4.383049999600000035e+01,1.407006056979298592e-03,2.008479088544845581e-03
4.386036316100000221e+01,1.406689989380538464e-03,1.966498093679547310e-03
4.389025704400000194e+01,1.406689989380538464e-03,1.918468624353408813e-03
4.392102879000000115e+01,1.407322357408702374e-03,1.863549579866230488e-03
4.395093801299999825e+01,1.405425486154854298e-03,1.806920976378023624e-03
4.398094114700000290e+01,1.406689989380538464e-03,1.752899144776165485e-03
4.401050709100000091e+01,1.404161215759813786e-03,1.699995831586420536e-03
4.404074336899999764e+01,1.404161215759813786e-03,1.656721695326268673e-03
4.407136881099999925e+01,1.405741553753614426e-03,1.638668938539922237e-03
4.410041461800000206e+01,1.403845264576375484e-03,1.633211737498641014e-03
4.412992265700000161e+01,1.401002286002039909e-03,1.598737551830708981e-03
4.416019358399999817e+01,1.401002286002039909e-03,1.525028725154697895e-03
4.419040836100000291e+01,1.404793350957334042e-03,1.439424115233123302e-03
4.422035612399999849e+01,1.401949790306389332e-03,1.371387974359095097e-03
4.425030208500000128e+01,1.401949790306389332e-03,1.349426107481122017e-03
4.428086510299999645e+01,1.400055014528334141e-03,1.351867802441120148e-03
4.430999708400000259e+01,1.401002286002039909e-03,1.335471752099692822e-03
4.434143245399999955e+01,1.400686451233923435e-03,1.302585122175514698e-03
4.437173277899999846e+01,1.400686451233923435e-03,1.268298947252333164e-03
4.440075842299999920e+01,1.402265625074505806e-03,1.226158114150166512e-03
4.443054111800000072e+01,1.402897411026060581e-03,1.146207330748438835e-03
4.446045978000000076e+01,1.398160937242209911e-03,1.033451058901846409e-03
4.449037218200000154e+01,1.399739296175539494e-03,9.283681865781545639e-04
4.452055891399999865e+01,1.399739296175539494e-03,8.469865424558520317e-04
4.455050534499999770e+01,1.400370732881128788e-03,7.883014623075723648e-04
4.458113135600000021e+01,1.400686451233923435e-03,7.423678180202841759e-04
4.461060195499999992e+01,1.399739296175539494e-03,6.963242194615304470e-04
4.464101084499999672e+01,1.401633955538272858e-03,6.437823758460581303e-04
4.467140286200000077e+01,1.401633955538272858e-03,5.945762386545538902e-04
4.470080307599999969e+01,1.401002286002039909e-03,5.529627669602632523e-04
4.473055823800000042e+01,1.398160937242209911e-03,5.064352299086749554e-04
4.476017629999999770e+01,1.401949790306389332e-03,4.587755829561501741e-04
4.479034487199999859e+01,1.401949790306389332e-03,4.265134339220821857e-04
4.482074815100000365e+01,1.405109418556094170e-03,4.038286569993942976e-04
4.485056189600000209e+01,1.401633955538272858e-03,3.568882821127772331e-04
4.488095185600000292e+01,1.404793350957334042e-03,2.831009041983634233e-04
4.491048291700000306e+01,1.405109418556094170e-03,2.103246806655079126e-04
4.494618556199999659e+01,1.407006056979298592e-03,1.454885059501975775e-04
4.497119343699999661e+01,1.405741553753614426e-03,6.682275852654129267e-05
4.500141793400000267e+01,1.405109418556094170e-03,-3.139042019029147923e-05
4.503015570200000184e+01,1.407322357408702374e-03,-1.131819080910645425e-04
4.506041163199999744e+01,1.407322357408702374e-03,-1.723620080156251788e-04
4.509041066300000011e+01,1.409852644428610802e-03,-2.345963439438492060e-04
4.512073740700000002e+01,1.409536227583885193e-03,-2.956918615382164717e-04
4.515011080400000054e+01,1.411118195392191410e-03,-3.412663936614990234e-04
4.518095518799999866e+01,1.410485361702740192e-03,-3.818836121354252100e-04
4.521032934800000191e+01,1.410168944858014584e-03,-4.190642212051898241e-04
4.524132754600000084e+01,1.412384212017059326e-03,-4.453363071661442518e-04
4.527257490099999870e+01,1.415867125615477562e-03,-4.731623921543359756e-04
4.530062730099999868e+01,1.415867125615477562e-03,-5.153914680704474449e-04
4.533018167899999895e+01,1.415233709849417210e-03,-5.933211068622767925e-04
4.536054728100000233e+01,1.415867125615477562e-03,-7.039054180495440960e-04
4.539051836400000184e+01,1.416817423887550831e-03,-8.261481416411697865e-04
4.541998040200000020e+01,1.418401720002293587e-03,-9.436100954189896584e-04
4.545006242099999838e+01,1.418401720002293587e-03,-1.002449542284011841e-03
4.548030067999999915e+01,1.418401720002293587e-03,-1.004451420158147812e-03
4.551012070099999818e+01,1.422523171640932560e-03,-1.019753981381654739e-03
4.554027940499999971e+01,1.418401720002293587e-03,-1.068977289833128452e-03
4.557311343100000300e+01,1.419986481778323650e-03,-1.133835292421281338e-03
4.560059796800000242e+01,1.418718602508306503e-03,-1.203208579681813717e-03
4.563017541600000015e+01,1.419986481778323650e-03,-1.272547175176441669e-03
4.566039642300000168e+01,1.419986481778323650e-03,-1.332145999185740948e-03
4.569061773399999993e+01,1.418718602508306503e-03,-1.382311573252081871e-03
4.572031247700000023e+01,1.417767954990267754e-03,-1.434117672033607960e-03
4.575020105499999801e+01,1.419986481778323650e-03,-1.484922715462744236e-03
4.578116033700000287e+01,1.417451072484254837e-03,-1.535643939860165119e-03
4.581027236999999985e+01,1.418718602508306503e-03,-1.572089036926627159e-03
4.584063623200000137e+01,1.417767954990267754e-03,-1.580413081683218479e-03
4.587149906100000152e+01,1.419035601429641247e-03,-1.590055646374821663e-03
4.590027770199999679e+01,1.418084837496280670e-03,-1.623149611987173557e-03
4.593031328800000068e+01,1.418084837496280670e-03,-1.678451197221875191e-03
4.596007857200000046e+01,1.416500657796859741e-03,-1.743949251249432564e-03
4.599088228299999770e+01,1.418401720002293587e-03,-1.802844810299575329e-03
4.602079154799999827e+01,1.416183891706168652e-03,-1.853678841143846512e-03
4.605095047799999719e+01,1.417451072484254837e-03,-1.909798942506313324e-03
4.608116255699999897e+01,1.416183891706168652e-03,-1.971813151612877846e-03
4.611009467200000245e+01,1.417451072484254837e-03,-2.028884598985314369e-03
4.614191361799999669e+01,1.416500657796859741e-03,-2.093770308420062065e-03
4.617164137700000026e+01,1.414917060174047947e-03,-2.174253808334469795e-03
4.620071784400000325e+01,1.417451072484254837e-03,-2.247075317427515984e-03
4.623100130600000313e+01,1.417451072484254837e-03,-2.298424020409584045e-03
4.626079633100000166e+01,1.417451072484254837e-03,-2.348368521779775620e-03
4.629070803300000136e+01,1.308844191953539848e-03,-2.403412479907274246e-03
4.632041503800000015e+01,9.932115208357572556e-04,-2.436565235257148743e-03
4.635003009700000121e+01,6.802325369790196419e-04,-2.450273605063557625e-03
4.638188942800000092e+01,2.595573314465582371e-04,-2.459663432091474533e-03
4.641120481299999767e+01,1.469277340220287442e-04,-2.429935382679104805e-03
4.644048437600000057e+01,-6.153619324322789907e-05,-2.363000065088272095e-03
4.647172273900000050e+01,-6.153619324322789907e-05,-2.299633808434009552e-03
4.650030402899999871e+01,-5.986144969938322902e-05,-2.248820150271058083e-03
4.653404678500000102e+01,-1.125694252550601959e-04,-2.217710018157958984e-03
4.656008477200000328e+01,-3.247144049964845181e-04,-2.196406479924917221e-03
4.659107445899999789e+01,-3.247144049964845181e-04,-2.164927776902914047e-03
4.662012573199999821e+01,-4.824275092687457800e-04,-2.113795606419444084e-03
4.665098386399999697e+01,-4.886942915618419647e-04,-2.036394085735082626e-03
4.668054423299999911e+01,-4.828753008041530848e-04,-1.949383877217769623e-03
4.671044041500000077e+01,-4.819796595256775618e-04,-1.902214367873966694e-03
4.674022428399999995e+01,-4.806359647773206234e-04,-1.905835466459393501e-03
4.677218786800000316e+01,-4.851139674428850412e-04,-1.917896675877273083e-03
4.680086073100000021e+01,-4.851139674428850412e-04,-1.932818908244371414e-03
4.683054741699999823e+01,-4.851139674428850412e-04,-1.978160114958882332e-03
4.686025991999999718e+01,-4.860092012677341700e-04,-2.034646924585103989e-03
4.689045940199999762e+01,-4.873519064858555794e-04,-2.053206553682684898e-03
4.692027456900000004e+01,-4.895891179330646992e-04,-2.040034625679254532e-03
4.695015131899999972e+01,-4.864567890763282776e-04,-2.027880400419235229e-03
4.698100606300000237e+01,-4.851139674428850412e-04,-2.024313434958457947e-03
4.700996076700000259e+01,-4.855615843553096056e-04,-2.021788153797388077e-03
4.704037888300000247e+01,-4.873519064858555794e-04,-1.997024286538362503e-03
4.707295849700000190e+01,-4.860092012677341700e-04,-1.934043597429990768e-03
4.710129576799999995e+01,-4.860092012677341700e-04,-1.856081653386354446e-03
4.713014573800000306e+01,-4.864567890763282776e-04,-1.807941240258514881e-03
4.716037281700000250e+01,-4.900365020148456097e-04,-1.793038332834839821e-03
4.719095039900000188e+01,-4.886942915618419647e-04,-1.766951987519860268e-03
4.722074243800000204e+01,-4.846662923227995634e-04,-1.717262901365756989e-03
4.725004520200000258e+01,-4.855615843553096056e-04,-1.674083527177572250e-03
4.728031702900000255e+01,-4.895891179330646992e-04,-1.643982017412781715e-03
4.731017538999999772e+01,-4.851139674428850412e-04,-1.608208403922617435e-03
4.734032611899999665e+01,-4.886942915618419647e-04,-1.561990240588784218e-03
4.737146744700000056e+01,-4.886942915618419647e-04,-1.513170427642762661e-03
4.740023678099999671e+01,-4.922728985548019409e-04,-1.464470173232257366e-03
4.743125804099999954e+01,-4.900365020148456097e-04,-1.412788988091051579e-03
4.746045386800000188e+01,-4.895891179330646992e-04,-1.357054337859153748e-03
4.749089720399999948e+01,-4.864567890763282776e-04,-1.300391159020364285e-03
4.752096266899999932e+01,-4.864567890763282776e-04,-1.243591192178428173e-03
4.754978277200000036e+01,-4.869043768849223852e-04,-1.200314378365874290e-03
4.758098501399999947e+01,-4.869043768849223852e-04,-1.179330050945281982e-03
4.761018404600000054e+01,-4.886942915618419647e-04,-1.162618165835738182e-03
4.764027845900000102e+01,-4.895891179330646992e-04,-1.139478757977485657e-03
4.767277733699999942e+01,-4.895891179330646992e-04,-1.118576154112815857e-03
4.770178871099999895e+01,-4.895891179330646992e-04,-1.098040957003831863e-03
4.773044698199999658e+01,-4.846662923227995634e-04,-1.032850123010575771e-03
4.776019661200000144e+01,-4.882468783762305975e-04,-9.139928733929991722e-04
4.779005164400000183e+01,-4.877994069829583168e-04,-7.935601170174777508e-04
4.782023209500000149e+01,-4.855615843553096056e-04,-7.036624592728912830e-04
4.785078350399999891e+01,-4.877994069829583168e-04,-6.663088570348918438e-04
4.788063513800000237e+01,-4.860092012677341700e-04,-6.634496385231614113e-04
4.791064773400000121e+01,-4.869043768849223852e-04,-6.619002087973058224e-04
4.794008186300000318e+01,-4.882468783762305975e-04,-6.638220511376857758e-04
4.797137934500000256e+01,-4.882468783762305975e-04,-6.601252825930714607e-04
4.800022494899999970e+01,-4.873519064858555794e-04,-6.465722108259797096e-04
4.803008039200000212e+01,-4.864567890763282776e-04,-6.377380923368036747e-04
4.806029075000000006e+01,-4.837708547711372375e-04,-6.278567016124725342e-04
4.809012286800000169e+01,-4.837708547711372375e-04,-5.980320856906473637e-04
4.812039556300000243e+01,-4.886942915618419647e-04,-5.650609382428228855e-04
4.815085364699999815e+01,-4.851139674428850412e-04,-5.492003983817994595e-04
4.818176718099999789e+01,-4.833230923395603895e-04,-5.390493315644562244e-04
4.821106493300000295e+01,-4.864567890763282776e-04,-5.281521007418632507e-04
4.824089000899999746e+01,-4.864567890763282776e-04,-5.129355122335255146e-04
4.827233751400000017e+01,-4.815317806787788868e-04,-4.903040244244039059e-04
4.830202145100000166e+01,-4.815317806787788868e-04,-4.708266060333698988e-04
4.833057931199999757e+01,-4.828753008041530848e-04,-4.466442042030394077e-04
4.836060951999999702e+01,-4.837708547711372375e-04,-4.019023035652935505e-04
4.839167722199999844e+01,-4.860092012677341700e-04,-3.238639910705387592e-04
4.842055237699999992e+01,-4.824275092687457800e-04,-2.234009880339726806e-04
4.845018362100000076e+01,-4.869043768849223852e-04,-1.355328131467103958e-04
4.848130900000000310e+01,-4.842185880988836288e-04,-5.123021765029989183e-05
4.851011234500000313e+01,-4.846662923227995634e-04,2.054415563179645687e-05
4.854073992600000054e+01,-4.846662923227995634e-04,5.118875196785666049e-05
4.857171796400000119e+01,-4.828753008041530848e-04,6.355987716233357787e-05
4.860131408400000197e+01,-4.877994069829583168e-04,9.082078759092837572e-05
4.863045186800000153e+01,-4.891417338512837887e-04,1.574690541019663215e-04
4.866020667299999758e+01,-4.864567890763282776e-04,2.576353726908564568e-04
4.869073887999999783e+01,-4.886942915618419647e-04,3.597648465074598789e-04
4.872025466499999879e+01,-4.922728985548019409e-04,4.514954925980418921e-04
4.875003899899999737e+01,-4.922728985548019409e-04,5.305545055307447910e-04
4.878023149399999880e+01,-4.945085383951663971e-04,6.012991070747375488e-04
4.881030778699999928e+01,-4.922728985548019409e-04,6.757859373465180397e-04
4.884028800200000120e+01,-4.985309205949306488e-04,7.523983949795365334e-04
4.887150280400000213e+01,-5.016578361392021179e-04,8.242127951234579086e-04
4.890075182100000006e+01,-5.061224219389259815e-04,9.091573883779346943e-04
4.893073666099999741e+01,-5.061224219389259815e-04,1.032945350743830204e-03
4.896032623499999659e+01,-5.065687000751495361e-04,1.173117547295987606e-03
4.899125312999999693e+01,-5.096919485367834568e-04,1.281466567888855934e-03
4.902145481000000160e+01,-5.092458450235426426e-04,1.354718697257339954e-03
4.905012397400000168e+01,-5.119219422340393066e-04,1.417284714989364147e-03
4.908099868499999729e+01,-5.172709352336823940e-04,1.477140118367969990e-03
4.911025569800000312e+01,-5.208345246501266956e-04,1.543411053717136383e-03
4.914087220399999723e+01,-5.203891778364777565e-04,1.635358436033129692e-03
4.917221314199999682e+01,-5.203891778364777565e-04,1.753246411681175232e-03
4.920086227000000179e+01,-5.275111179798841476e-04,1.872500637546181679e-03
4.923104087200000123e+01,-5.279559409245848656e-04,1.971131190657615662e-03
4.926060219499999704e+01,-5.306244711391627789e-04,2.048973692581057549e-03
4.929015638900000340e+01,-5.297350580804049969e-04,2.115627285093069077e-03
4.932056554999999776e+01,-5.350695573724806309e-04,2.179727656766772270e-03
4.935022431800000220e+01,-5.412874743342399597e-04,2.251622965559363365e-03
4.938064279799999667e+01,-5.372909363359212875e-04,2.336555859073996544e-03
4.941103469099999757e+01,-5.372909363359212875e-04,2.424951177090406418e-03
4.944034010699999726e+01,-5.452814511954784393e-04,2.502860035747289658e-03
4.947193571100000042e+01,-5.474992794916033745e-04,2.569294534623622894e-03
4.950115913100000142e+01,-5.488295573741197586e-04,2.638136036694049835e-03
4.953049872799999775e+01,-5.474992794916033745e-04,2.722206991165876389e-03
4.956000568299999998e+01,-5.563625018112361431e-04,2.813869854435324669e-03
4.959078176399999904e+01,-5.590189830400049686e-04,2.896925667300820351e-03
4.962020561900000359e+01,-5.590189830400049686e-04,2.978099742904305458e-03
4.964995453600000275e+01,-5.625591729767620564e-04,3.079252317547798157e-03
4.968110047399999729e+01,-5.625591729767620564e-04,3.197111655026674271e-03
4.971034525299999984e+01,-5.660972092300653458e-04,3.300388809293508530e-03
4.974038574699999771e+01,-5.700750625692307949e-04,3.366163233295083046e-03
4.977169136700000251e+01,-5.678654997609555721e-04,3.397684777155518532e-03
4.980168716899999737e+01,-5.744918016716837883e-04,3.422145266085863113e-03
4.983030286900000050e+01,-5.806696135550737381e-04,3.489974653348326683e-03
4.986055671399999767e+01,-5.802285741083323956e-04,3.608575090765953064e-03
4.989137653200000244e+01,-5.819925572723150253e-04,3.725023940205574036e-03
4.992114177399999875e+01,-5.819925572723150253e-04,3.813009941950440407e-03
4.995031244500000156e+01,-2.089730551233515143e-04,3.868280211463570595e-03
4.998117434699999961e+01,5.593817695626057684e-05,3.898869035765528679e-03
5.001094198999999918e+01,1.595522771822288632e-04,3.937657456845045090e-03
5.004029854099999852e+01,2.154672110918909311e-04,3.996478393673896790e-03
5.007137272599999989e+01,4.197151283733546734e-04,4.054622724652290344e-03
5.010069695400000001e+01,4.197151283733546734e-04,4.097065888345241547e-03
5.013030377100000123e+01,7.960865623317658901e-04,4.126702435314655304e-03
5.016008701999999886e+01,1.169773633591830730e-03,4.142224788665771484e-03
5.019076159099999757e+01,1.541676232591271400e-03,4.136493429541587830e-03
5.022088064700000132e+01,1.916388398967683315e-03,4.116544499993324280e-03
5.024989206000000053e+01,1.914491527713835239e-03,4.086856730282306671e-03
5.028079709899999727e+01,1.912054256536066532e-03,4.057909362018108368e-03
5.031034610500000070e+01,1.912054256536066532e-03,4.049655050039291382e-03
5.034208289099999689e+01,1.909077866002917290e-03,4.051995929330587387e-03
5.037182479300000182e+01,1.906914869323372841e-03,4.034293349832296371e-03
5.040211873300000178e+01,1.961313886567950249e-03,3.990505356341600418e-03
5.043116090600000234e+01,2.280044835060834885e-03,3.943697083741426468e-03
5.046005945900000000e+01,2.332034287974238396e-03,3.893625689670443535e-03
5.049032548699999978e+01,2.437122166156768799e-03,3.816896351054310799e-03
5.052128119599999678e+01,2.438058378174901009e-03,3.718339139595627785e-03
5.055020542900000180e+01,2.438058378174901009e-03,3.624760080128908157e-03
5.058089265200000284e+01,2.433614339679479599e-03,3.548421198502182961e-03
5.061072691399999712e+01,2.538078930228948593e-03,3.475088626146316528e-03
5.064062660599999788e+01,2.428944222629070282e-03,3.396457294002175331e-03
5.067242533900000012e+01,2.429177518934011459e-03,3.330709412693977356e-03
5.070061373299999730e+01,2.534912433475255966e-03,3.272793954238295555e-03
5.073055772899999738e+01,2.533330814912915230e-03,3.208658192306756973e-03
5.076030787199999850e+01,2.530395751819014549e-03,3.148773685097694397e-03
5.079183315099999874e+01,2.529042307287454605e-03,3.101018723100423813e-03
5.082150881100000106e+01,2.527013653889298439e-03,3.057867987081408501e-03
5.085024208099999754e+01,2.527013653889298439e-03,3.005341393873095512e-03
5.088109227399999668e+01,2.525887219235301018e-03,2.945348620414733887e-03
5.091095751999999663e+01,2.523410832509398460e-03,2.877483377233147621e-03
5.094071127099999785e+01,2.522736089304089546e-03,2.793618477880954742e-03
5.097213795999999775e+01,2.523635979741811752e-03,2.709215041249990463e-03
5.100137921900000038e+01,2.520487643778324127e-03,2.631097333505749702e-03
5.103131761899999930e+01,2.520487643778324127e-03,2.541471039876341820e-03
5.106059409800000282e+01,2.520487643778324127e-03,2.441315678879618645e-03
5.109022717500000255e+01,2.518241293728351593e-03,2.346034860238432884e-03
5.112075275899999838e+01,2.517567947506904602e-03,2.254291204735636711e-03
5.115034148299999828e+01,2.515548607334494591e-03,2.169975545257329941e-03
5.118053896899999700e+01,2.512634731829166412e-03,2.097300952300429344e-03
5.121014147100000002e+01,2.510843332856893539e-03,2.011968987062573433e-03
5.123999391299999928e+01,2.510843332856893539e-03,1.905225217342376709e-03
5.127138601899999770e+01,2.511739032343029976e-03,1.804381143301725388e-03
5.130116521699999765e+01,2.509948331862688065e-03,1.714679528959095478e-03
5.133024733999999967e+01,2.508159028366208076e-03,1.602656790055334568e-03
5.136006874499999952e+01,2.506594639271497726e-03,1.463354681618511677e-03
5.139132836000000282e+01,2.506371121853590012e-03,1.330066821537911892e-03
5.142035478799999737e+01,2.506371121853590012e-03,1.213912037201225758e-03
5.145036432399999882e+01,2.504584612324833870e-03,1.112528145313262939e-03
5.148038357899999795e+01,2.503022551536560059e-03,1.018950599245727062e-03
5.151033717400000000e+01,2.392575377598404884e-03,9.252491872757673264e-04
5.154016329499999927e+01,2.501907525584101677e-03,8.344514062628149986e-04
5.157167731999999916e+01,2.499233465641736984e-03,7.508655544370412827e-04
5.160057364099999688e+01,2.499678870663046837e-03,6.676830817013978958e-04
5.163024616399999900e+01,2.495673019438982010e-03,5.520759150385856628e-04
5.166050152399999718e+01,2.493894891813397408e-03,4.216142697259783745e-04
5.169118965900000262e+01,2.493006410077214241e-03,3.175797173753380775e-04
5.172047661199999879e+01,2.493006410077214241e-03,2.187152858823537827e-04
5.175009082199999710e+01,2.493228530511260033e-03,1.183267959277145565e-04
5.178087564599999837e+01,2.491452265530824661e-03,2.411441164440475404e-05
5.181013518799999673e+01,2.488126046955585480e-03,-8.930452167987823486e-05
5.184052365000000151e+01,2.487239893525838852e-03,-2.292381395818665624e-04
5.187269443099999933e+01,2.486354205757379532e-03,-3.635911853052675724e-04
5.190112874900000151e+01,2.484583528712391853e-03,-4.837963788304477930e-04
5.193072219500000131e+01,2.481488743796944618e-03,-6.324533023871481419e-04
5.196028895900000322e+01,2.479060320183634758e-03,-7.918860064819455147e-04
5.199028773399999892e+01,2.479060320183634758e-03,-9.196323226206004620e-04
5.202072515500000094e+01,2.478619106113910675e-03,-1.064087729901075363e-03
